Market                                  	Brand                                   	Report Period (multiple)                	Creative                                	Commercial Duration                     	advertisement_id	Cable TV-Units	Cable TV-$$$ (000)	Cable TV-GRP: TV Households	Cable TV-IMP(000): TV Households	Cable TV-CPM: TV Households	Cable TV-GRP: P18+	Cable TV-IMP(000): P18+	Cable TV-CPM: P18+	Cable TV-GRP: P21-54	Cable TV-IMP(000): P21-54	Cable TV-CPM: P21-54	Cable TV-GRP: P21-64	Cable TV-IMP(000): P21-64	Cable TV-CPM: P21-64	Network TV-Units	Network TV-$$$ (000)	Network TV-GRP: TV Households	Network TV-IMP(000): TV Households	Network TV-CPM: TV Households	Network TV-GRP: P18+	Network TV-IMP(000): P18+	Network TV-CPM: P18+	Network TV-GRP: P21-54	Network TV-IMP(000): P21-54	Network TV-CPM: P21-54	Network TV-GRP: P21-64	Network TV-IMP(000): P21-64	Network TV-CPM: P21-64	Spanish Language Cable TV-Units	Spanish Language Cable TV-$$$ (000)	Spanish Language Cable TV-GRP: TV Households	Spanish Language Cable TV-IMP(000): TV Households	Spanish Language Cable TV-CPM: TV Households	Spanish Language Cable TV-GRP: P18+	Spanish Language Cable TV-IMP(000): P18+	Spanish Language Cable TV-CPM: P18+	Spanish Language Cable TV-GRP: P21-54	Spanish Language Cable TV-IMP(000): P21-54	Spanish Language Cable TV-CPM: P21-54	Spanish Language Cable TV-GRP: P21-64	Spanish Language Cable TV-IMP(000): P21-64	Spanish Language Cable TV-CPM: P21-64	Spanish Language Network TV-Units	Spanish Language Network TV-$$$ (000)	Spanish Language Network TV-GRP: TV Households	Spanish Language Network TV-IMP(000): TV Households	Spanish Language Network TV-CPM: TV Households	Spanish Language Network TV-GRP: P18+	Spanish Language Network TV-IMP(000): P18+	Spanish Language Network TV-CPM: P18+	Spanish Language Network TV-GRP: P21-54	Spanish Language Network TV-IMP(000): P21-54	Spanish Language Network TV-CPM: P21-54	Spanish Language Network TV-GRP: P21-64	Spanish Language Network TV-IMP(000): P21-64	Spanish Language Network TV-CPM: P21-64	Spot TV-Units	Spot TV-$$$ (000)	Spot TV-GRP: TV Households	Spot TV-IMP(000): TV Households	Spot TV-CPM: TV Households	Spot TV-GRP: P18+	Spot TV-IMP(000): P18+	Spot TV-CPM: P18+	Spot TV-GRP: P21-54	Spot TV-IMP(000): P21-54	Spot TV-CPM: P21-54	Spot TV-GRP: P21-64	Spot TV-IMP(000): P21-64	Spot TV-CPM: P21-64	Syndicated TV-Units	Syndicated TV-$$$ (000)	Syndicated TV-GRP: TV Households	Syndicated TV-IMP(000): TV Households	Syndicated TV-CPM: TV Households	Syndicated TV-GRP: P18+	Syndicated TV-IMP(000): P18+	Syndicated TV-CPM: P18+	Syndicated TV-GRP: P21-54	Syndicated TV-IMP(000): P21-54	Syndicated TV-CPM: P21-54	Syndicated TV-GRP: P21-64	Syndicated TV-IMP(000): P21-64	Syndicated TV-CPM: P21-64	Row No.
NATIONAL 	CLARITIN ALLERGY REMEDY 	03/13/11 - 03/19/11 	WOMAN/SCHOOL/KIDS/CLASSROOM/PRODUCT	30 seconds	3289813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	23.72	13.381	1786.595	13.277	6.271	1995.587	11.886	5.587	1289.535	18.394	6.087	1611.074	14.723	2	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1665
NATIONAL 	CLARITIN ALLERGY REMEDY 	03/20/11 - 03/26/11 	INCOMPLETE VIDEO	15 seconds	1608783	3	0.252	0.684	791.019	0.319	0.364	831.153	0.303	0.235	330.188	0.763	0.292	516.326	0.488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1666
NATIONAL 	CLARITIN ALLERGY REMEDY 	03/20/11 - 03/26/11 	INCOMPLETE VIDEO	30 seconds	1603855	9	23.661	4.522	5239.261	4.516	2.533	5788.269	4.088	1.913	2690.625	8.794	2.385	4207.883	5.623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1667
NATIONAL 	CLARITIN ALLERGY REMEDY 	03/20/11 - 03/26/11 	MAN RIDES BIKE/TREES/FLOWERS/WOMAN	30 seconds	3644135	130	153.97	28.419	32913.246	4.678	14.977	34232.074	4.498	14.78	20773.844	7.412	15.495	27338.445	5.632	1	91	2.026	2347.555	38.764	1.178	2691.528	33.81	1.188	1670.114	54.487	1.246	2199.471	41.374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1.816	0.056	63.075	28.791	0.038	83.441	21.764	0.036	50.203	36.173	0.041	70.908	25.611	3	93.169	7.682	8904.366	10.463	3.132	7159.175	13.014	3.24	4554.24	20.458	3.184	5619.671	16.579	1668
NATIONAL 	CLARITIN ALLERGY REMEDY 	03/20/11 - 03/26/11 	NO VIDEO AVAILABLE	60 seconds	0	28	19.542	2.237	2584.577	7.561	1.336	3052.69	6.402	1.29	1813.936	10.773	1.473	2599.549	7.517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1669
NATIONAL 	CLARITIN ALLERGY REMEDY 	03/20/11 - 03/26/11 	PEOPLE WEARING HELMETS/TREES/WATER	30 seconds	3659731	442	440.308	83.389	96563.477	4.56	45.564	104108.234	4.229	43.487	61149.254	7.201	46.653	82335.172	5.348	12	1280.5	59.117	68516.383	18.689	38.891	88873.453	14.408	32.734	46016.605	27.827	37.379	65962.141	19.413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	22.85	1.4	1562.994	14.619	0.925	2024.039	11.289	0.871	1208.014	18.915	0.909	1550.733	14.735	25	206.964	25.562	29621.498	6.987	13.765	31450.16	6.581	12.499	17569.32	11.78	13.314	23496.811	8.808	1670
NATIONAL 	CLARITIN ALLERGY REMEDY 	03/20/11 - 03/26/11 	WOMAN & CAT/VEHICLE/HORSE/BARN/TEXT	15 seconds	3250645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.06	0.007	7.545	7.952	0.004	7.734	7.758	0.002	2.638	22.745	0.003	5.337	11.242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1671
NATIONAL 	CLARITIN ALLERGY REMEDY 	03/20/11 - 03/26/11 	WOMAN/AERIAL VIEW/WOMAN & MAN/TREES	15 seconds	3659732	494	280.348	102.005	118135.602	2.373	54.786	125175.523	2.24	51.453	72323.992	3.876	53.848	95043.25	2.95	24	149.7	33.38	38685.582	3.87	20.872	47693.941	3.139	17.223	24216.246	6.182	19.593	34573.484	4.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	19.942	1.831	2036.308	9.793	1.053	2299.072	8.674	0.884	1229.536	16.219	0.997	1700.244	11.729	1	6.29	1.667	1931.589	3.256	0.955	2182.975	2.881	0.569	799.872	7.864	0.718	1266.713	4.966	1672
NATIONAL 	CLARITIN ALLERGY REMEDY 	03/20/11 - 03/26/11 	WOMAN/SCHOOL/KIDS/CLASSROOM/PRODUCT	15 seconds	3297874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	193.845	167.155	22316.213	8.686	88.127	28030.947	6.915	79.036	18255.041	10.619	83.694	22128.861	8.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1673
NATIONAL 	CLARITIN ALLERGY REMEDY 	03/20/11 - 03/26/11 	WOMAN/SCHOOL/KIDS/CLASSROOM/PRODUCT	30 seconds	3289813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	143.178	49.837	6653.377	21.52	27.424	8722.915	16.414	25.144	5808.078	24.652	26.423	6986.697	20.493	15	0.152	0.039	43.16	3.522	0.018	40.673	3.737	0.021	28.66	5.304	0.017	30.892	4.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1674
NATIONAL 	CLARITIN ALLERGY REMEDY 	03/27/11 - 03/31/11 	INCOMPLETE VIDEO	15 seconds	1608783	2	0.183	0.504	584.548	0.313	0.303	691.72	0.265	0.269	378.539	0.483	0.295	519.886	0.352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1675
NATIONAL 	CLARITIN ALLERGY REMEDY 	03/27/11 - 03/31/11 	INCOMPLETE VIDEO	30 seconds	1603855	4	7.755	1.183	1369.428	5.663	0.63	1437.235	5.396	0.499	702.251	11.043	0.635	1119.649	6.926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1676
NATIONAL 	CLARITIN ALLERGY REMEDY 	03/27/11 - 03/31/11 	MAN RIDES BIKE/TREES/FLOWERS/WOMAN	30 seconds	3644135	47	36.523	7.968	9231.024	3.957	4.399	10050.696	3.634	4.466	6278.385	5.817	4.499	7936.154	4.602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	27.655	3.706	4133.234	6.691	2.178	4757.032	5.813	1.899	2635.258	10.494	2.172	3697.845	7.479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1677
NATIONAL 	CLARITIN ALLERGY REMEDY 	03/27/11 - 03/31/11 	NO VIDEO AVAILABLE	60 seconds	0	6	5.51	0.659	763.683	7.215	0.425	970.938	5.675	0.468	657.084	8.386	0.478	841.952	6.544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1678
NATIONAL 	CLARITIN ALLERGY REMEDY 	03/27/11 - 03/31/11 	PEOPLE WEARING HELMETS/TREES/WATER	30 seconds	3659731	211	250.864	47.193	54685.844	4.587	25.706	58734.52	4.271	25.375	35664.176	7.034	26.096	46059.895	5.446	3	879.2	36.453	42250.238	20.809	24.493	55969.746	15.708	19.464	27361.121	32.133	22.881	40378.508	21.774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438	75.392	8.575	9542.834	7.9	4.865	10637.06	7.088	4.082	5659.263	13.322	4.647	7893.093	9.552	5	316.103	22.119	25635.98	12.33	13.399	30615.293	10.325	12.303	17295.895	18.276	13.203	23303.127	13.565	1679
NATIONAL 	CLARITIN ALLERGY REMEDY 	03/27/11 - 03/31/11 	WOMAN & CAT/VEHICLE/HORSE/BARN/TEXT	15 seconds	3250644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.001	0.003	3.193	0.313	0.001	2.502	0.4	0.001	0.766	1.305	0.001	1.172	0.853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1680
NATIONAL 	CLARITIN ALLERGY REMEDY 	03/27/11 - 03/31/11 	WOMAN/AERIAL VIEW/WOMAN & MAN/TREES	15 seconds	3659732	162	118.598	43.044	49874.609	2.378	23.674	54105.836	2.192	22.348	31406.641	3.776	23.39	41275.598	2.873	14	241	32.67	37861.828	6.365	21.114	48243.379	4.996	17.57	24700.098	9.757	20.165	35585.672	6.772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357	31.428	4.828	5378.217	5.844	2.758	6035.254	5.207	2.3	3181.682	9.878	2.601	4435.58	7.085	7	92.967	16.086	18641.307	4.987	8.94	20430.135	4.55	8.535	11999.777	7.747	8.909	15722.965	5.913	1681
NATIONAL 	CLARITIN ALLERGY REMEDY 	03/27/11 - 03/31/11 	WOMAN/SCHOOL/KIDS/CLASSROOM/PRODUCT	15 seconds	3297874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	96.058	105.348	14063.2	6.83	56.489	17966.859	5.346	51.888	11985.743	8.014	54.575	14430.601	6.657	13	0.159	0.037	42.064	3.78	0.02	43.61	3.646	0.027	37.79	4.207	0.024	43.61	3.646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1682
NATIONAL 	CLARITIN ALLERGY REMEDY 	03/27/11 - 03/31/11 	WOMAN/SCHOOL/KIDS/CLASSROOM/PRODUCT	30 seconds	3289813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	24.138	16.059	2143.797	11.259	8.465	2692.368	8.965	6.314	1458.394	16.551	7.829	2070.03	11.661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1683
NATIONAL 	CLARITIN ALLERGY REMEDY 	04/01/11 - 04/02/11 	INCOMPLETE VIDEO	30 seconds	1603855	2	4.959	0.979	1134.522	4.371	0.561	1281.376	3.87	0.461	648.695	7.645	0.543	957.273	5.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.056	0.005	5.275	10.616	0.003	5.637	9.934	0.002	2.293	24.422	0.003	4.253	13.167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1684
NATIONAL 	CLARITIN ALLERGY REMEDY 	04/01/11 - 04/02/11 	MAN RIDES BIKE/TREES/FLOWERS/WOMAN	30 seconds	3644135	25	21.987	4.592	5324.62	4.129	2.52	5751.688	3.823	2.507	3523.941	6.239	2.602	4589.735	4.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	8.023	1.036	1154.962	6.947	0.61	1330.333	6.031	0.44	610.048	13.151	0.555	943.371	8.505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1685
NATIONAL 	CLARITIN ALLERGY REMEDY 	04/01/11 - 04/02/11 	PEOPLE WEARING HELMETS/TREES/WATER	15 seconds	3651623	1	0.375	0.09	104.399	3.592	0.04	90.516	4.143	0.036	50.235	7.465	0.038	66.742	5.619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1686
NATIONAL 	CLARITIN ALLERGY REMEDY 	04/01/11 - 04/02/11 	PEOPLE WEARING HELMETS/TREES/WATER	30 seconds	3659731	67	75.546	12.428	14403.761	5.245	6.86	15670.205	4.821	6.879	9670.748	7.812	7.032	12403.663	6.091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	28.261	2.519	2807.455	10.066	1.411	3094.048	9.134	1.013	1406.098	20.099	1.232	2092.417	13.506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1687
NATIONAL 	CLARITIN ALLERGY REMEDY 	04/01/11 - 04/02/11 	WOMAN/AERIAL VIEW/WOMAN & MAN/TREES	15 seconds	3659732	54	40.274	14.624	16952.367	2.376	7.621	17419.428	2.312	8.045	11310.422	3.561	8.054	14210.339	2.834	2	44.85	4.506	5221.965	8.589	2.854	6520.56	6.878	1.987	2794.295	16.051	2.444	4312.993	10.399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	7.89	0.99	1101.422	7.163	0.568	1242.471	6.35	0.434	600.566	13.138	0.5	848.723	9.296	1	21.258	2.895	3354.729	6.337	1.7	3884.644	5.472	1.827	2568.369	8.277	1.836	3239.89	6.561	1688
NATIONAL 	CLARITIN ALLERGY REMEDY 	04/01/11 - 04/02/11 	WOMAN/SCHOOL/KIDS/CLASSROOM/PRODUCT	15 seconds	3297874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	82.57	45.991	6139.772	13.448	24.334	7738.92	10.669	22.742	5253.814	15.716	23.522	6219.654	13.276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1689
NATIONAL 	CLARITIN ALLERGY REMEDY 	04/01/11 - 04/02/11 	WOMAN/SCHOOL/KIDS/CLASSROOM/PRODUCT	30 seconds	3289813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	21.595	9.9	1321.646	16.339	4.921	1565.251	13.797	3.872	894.414	24.144	4.551	1203.233	17.947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1690
NATIONAL 	CLARITIN ALLERGY REMEDY 	04/03/11 - 04/09/11 	INCOMPLETE VIDEO	30 seconds	1603855	6	10.051	2.121	2457.251	4.09	1.194	2730.812	3.681	0.794	1116.17	9.005	1.124	1984.331	5.065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1691
NATIONAL 	CLARITIN ALLERGY REMEDY 	04/03/11 - 04/09/11 	LAKE/WEATHER FORECAST/PHOTOS/SWING	15 seconds	3683581	12	4.8	2.939	3407.034	1.409	1.623	3705.145	1.295	1.14	1602.791	2.995	1.426	2520.167	1.905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1692
NATIONAL 	CLARITIN ALLERGY REMEDY 	04/03/11 - 04/09/11 	MAN RIDES BIKE/TREES/FLOWERS/WOMAN	30 seconds	3644135	83	86.423	18.957	21972.768	3.933	9.952	22739.758	3.801	9.575	13461.472	6.42	10.094	17813.363	4.852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	22.856	1.904	2121.84	10.772	1.121	2449.56	9.331	1.053	1461.229	15.642	1.141	1934.896	11.813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1693
NATIONAL 	CLARITIN ALLERGY REMEDY 	04/03/11 - 04/09/11 	NO VIDEO AVAILABLE	20 seconds	0	8	5.616	1.909	2212.445	2.538	0.963	2198.635	2.554	0.889	1250.202	4.492	0.949	1676.636	3.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1694
NATIONAL 	CLARITIN ALLERGY REMEDY 	04/03/11 - 04/09/11 	PEOPLE WEARING HELMETS/TREES/WATER	15 seconds	3651623	1	0.812	0.303	350.664	2.316	0.132	301.184	2.696	0.169	237.006	3.426	0.148	260.296	3.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1695
NATIONAL 	CLARITIN ALLERGY REMEDY 	04/03/11 - 04/09/11 	PEOPLE WEARING HELMETS/TREES/WATER	30 seconds	3659731	293	301.514	59.184	68598.125	4.395	31.66	72331.07	4.169	30.398	42727.379	7.057	31.977	56424.91	5.344	10	1108.6	40.098	46474.289	23.854	25.499	58267.504	19.026	20.284	28515.887	38.877	23.808	42014.805	26.386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	612	93.163	9.726	10832.712	8.6	5.617	12272.703	7.591	4.79	6640.255	14.03	5.545	9444.396	9.864	8	74.8	8.163	9460.395	7.907	4.646	10618.378	7.044	4.825	6784.648	11.025	4.901	8646.765	8.651	1696
NATIONAL 	CLARITIN ALLERGY REMEDY 	04/03/11 - 04/09/11 	WOMAN & CAT/VEHICLE/HORSE/BARN/TEXT	15 seconds	3250645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.052	0.015	17.193	3.024	0.011	23.679	2.196	0.008	10.772	4.827	0.012	19.821	2.623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1697
NATIONAL 	CLARITIN ALLERGY REMEDY 	04/03/11 - 04/09/11 	WOMAN/AERIAL VIEW/WOMAN & MAN/TREES	15 seconds	3659732	188	130.211	45.188	52376.871	2.486	24.166	55222.566	2.358	23.327	32787.266	3.971	24.125	42574.32	3.058	11	279.45	31.578	36598.438	7.636	20.516	46882.891	5.961	14.593	20514.967	13.622	18.129	31990.48	8.735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	4.058	0.47	520.73	7.793	0.268	580.274	6.993	0.201	284.19	14.279	0.247	421.792	9.621	2	58.196	10.158	11772.44	4.943	6.532	14926.7	3.899	3.657	5140.296	11.322	4.66	8222.958	7.077	1698
NATIONAL 	CLARITIN ALLERGY REMEDY 	04/03/11 - 04/09/11 	WOMAN/SCHOOL/KIDS/CLASSROOM/PRODUCT	15 seconds	3297874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	181.278	152.499	20357.787	8.905	79.617	25323.561	7.158	66.66	15397.359	11.773	73.131	19334.711	9.376	7	0.035	0.019	21.441	1.632	0.008	20.218	1.731	0.009	12.744	2.746	0.01	17.593	1.989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1699
NATIONAL 	CLARITIN ALLERGY REMEDY 	04/03/11 - 04/09/11 	WOMAN/SCHOOL/KIDS/CLASSROOM/PRODUCT	30 seconds	3289813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	97.126	33.244	4438.168	21.884	17.549	5581.997	17.4	13.641	3151.018	30.824	15.254	4033.034	24.083	1	0.076	0.001	0.964	78.838	0.001	1.754	43.33	0.001	0.785	96.815	0.001	1.07	71.028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1700
NATIONAL 	CLARITIN ALLERGY REMEDY 	04/10/11 - 04/16/11 	INCOMPLETE VIDEO	15 seconds	1608783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14.995	3.473	4025.5	3.725	2.081	4754.318	3.154	1.659	2332.461	6.429	1.931	3408.093	4.4	1701
NATIONAL 	CLARITIN ALLERGY REMEDY 	04/10/11 - 04/16/11 	LAKE/WEATHER FORECAST/PHOTOS/SWING	15 seconds	3683581	15	5.904	4.92	5700.992	1.036	2.702	6175.816	0.956	1.824	2564.151	2.303	2.313	4081.746	1.446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1702
NATIONAL 	CLARITIN ALLERGY REMEDY 	04/10/11 - 04/16/11 	MAN RIDES BIKE/TREES/FLOWERS/WOMAN	30 seconds	3644135	71	75.056	13.28	15391.401	4.876	7.374	16852.871	4.454	7.17	10078.732	7.447	7.549	13328.951	5.631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	21.945	2.454	2740.644	8.007	1.445	3162.276	6.94	1.216	1680.46	13.059	1.426	2428.697	9.036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1703
NATIONAL 	CLARITIN ALLERGY REMEDY 	04/10/11 - 04/16/11 	PEOPLE WEARING HELMETS/TREES/WATER	30 seconds	3659731	302	351.379	64.513	74769.266	4.7	35.452	81001.531	4.338	32.855	46187.613	7.608	35.421	62505.906	5.622	1	552.4	14.218	16478.979	33.521	9.721	22213.537	24.868	9.355	13151.011	42.004	9.987	17623.873	31.344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	495	72.456	6.942	7743.629	9.357	4.065	8907.005	8.135	3.617	5017.203	14.442	4.111	7001.775	10.348	7	141.487	14.986	17369.156	8.146	7.653	17484.371	8.092	7.074	9946.556	14.225	7.402	13062.758	10.831	1704
