Market                                  	Brand                                   	Report Period (multiple)                	Cable TV-Units	Cable TV-$$$ (000)	FSI Coupon-Units	FSI Coupon-$$$ (000)	Internet-Units	Internet-$$$ (000)	National Magazine-Units	National Magazine-$$$ (000)	National Newspaper-Units	National Newspaper-$$$ (000)	National Sunday Supplement-Units	National Sunday Supplement-$$$ (000)	Network Radio-Units	Network Radio-$$$ (000)	Network TV-Units	Network TV-$$$ (000)	Outdoor-Units	Outdoor-$$$ (000)	Spanish Language Cable TV-Units	Spanish Language Cable TV-$$$ (000)	Spanish Language Network TV-Units	Spanish Language Network TV-$$$ (000)	Spot Radio-Units	Spot Radio-$$$ (000)	Spot TV-Units	Spot TV-$$$ (000)	Syndicated TV-Units	Syndicated TV-$$$ (000)	Row No.
NATIONAL 	ZYRTEC ALLERGY REMEDY 	03/21/10 - 03/27/10 	669	734.483	156	133.704	0	19.623	0	0	0	0	0	0	0	0	68	1112.8	0	0	21	19.031	40	213.373	0	0	686	78.499	35	330.906	1625
NATIONAL 	ZYRTEC ALLERGY REMEDY 	03/28/10 - 03/31/10 	388	446.455	0	0	0	37.362	0	0	0	0	0	0	0	0	36	749.5	0	0	9	10.51	30	144.939	0	0	480	51.055	30	290.909	1626
NATIONAL 	ZYRTEC ALLERGY REMEDY 	04/01/10 - 04/03/10 	245	349.337	0	0	0	0	3	746.304	0	0	0	0	0	0	33	953.2	0	0	6	6.143	22	169.011	0	0	345	31.143	6	36.258	1627
NATIONAL 	ZYRTEC ALLERGY REMEDY 	04/04/10 - 04/10/10 	339	381.279	0	0	0	21.165	1	247.32	0	0	0	0	0	0	38	1727	0	0	0	0	1	9.389	0	0	564	58.04	22	144.466	1628
NATIONAL 	ZYRTEC ALLERGY REMEDY 	04/11/10 - 04/17/10 	385	511.45	93	42.06	0	60.862	0	0	0	0	0	0	0	0	47	2265.7	0	0	14	12.384	16	221.507	0	0	646	79.759	9	67.796	1629
NATIONAL 	ZYRTEC ALLERGY REMEDY 	04/18/10 - 04/24/10 	411	451.306	88	47.705	0	19.868	0	0	0	0	0	0	0	0	64	1723.75	0	0	0	0	0	0	21	0.101	941	85.504	18	234.463	1630
NATIONAL 	ZYRTEC ALLERGY REMEDY 	04/25/10 - 04/30/10 	548	620.541	0	0	0	25.036	0	0	0	0	0	0	0	0	55	1289	0	0	17	14.497	55	671.819	13	0.08	630	61.009	24	211.549	1631
NATIONAL 	ZYRTEC ALLERGY REMEDY 	05/01/10 - 05/01/10 	85	93.112	0	0	0	0	4	812.524	0	0	0	0	0	0	2	72.9	0	0	0	0	7	55.84	0	0	44	6.202	0	0	1632
NATIONAL 	ZYRTEC ALLERGY REMEDY 	05/02/10 - 05/08/10 	695	674.256	78	69.083	0	17.178	0	0	0	0	0	0	0	0	69	1443.4	0	0	0	0	6	51.214	125	17.619	1032	94.17	19	185.762	1633
NATIONAL 	ZYRTEC ALLERGY REMEDY 	05/09/10 - 05/15/10 	613	535.119	0	0	0	79.619	0	0	0	0	0	0	0	0	70	1812.2	0	0	11	9.893	49	268.67	387	49.338	1205	118.692	25	335.712	1634
NATIONAL 	ZYRTEC ALLERGY REMEDY 	05/16/10 - 05/22/10 	644	548.051	0	0	0	49.423	0	0	0	0	0	0	0	0	58	662.9	0	0	0	0	0	0	0	0	644	58.899	23	141.552	1635
NATIONAL 	ZYRTEC ALLERGY REMEDY 	05/23/10 - 05/29/10 	371	319.312	0	0	0	22.338	0	0	0	0	0	0	0	0	45	914.15	0	0	11	10.122	35	219.497	0	0	671	48.817	16	140.674	1636
NATIONAL 	ZYRTEC ALLERGY REMEDY 	05/30/10 - 05/31/10 	68	94.692	0	0	0	50.23	0	0	0	0	0	0	0	0	10	196.2	0	0	0	0	4	37.906	0	0	179	17.188	13	74.772	1637
NATIONAL 	ZYRTEC ALLERGY REMEDY 	06/01/10 - 06/05/10 	442	402.627	0	0	0	0	4	491.263	0	0	0	0	0	0	51	713.2	0	0	0	0	0	0	0	0	419	44.088	8	71.524	1638
NATIONAL 	ZYRTEC ALLERGY REMEDY 	06/06/10 - 06/12/10 	81	157.242	0	0	0	18.258	0	0	0	0	0	0	0	0	5	76.5	0	0	0	0	0	0	0	0	60	7.483	9	51.891	1639
NATIONAL 	ZYRTEC ALLERGY REMEDY 	06/13/10 - 06/19/10 	14	18.329	0	0	0	20.205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	1.007	0	0	1640
NATIONAL 	ZYRTEC ALLERGY REMEDY 	06/20/10 - 06/26/10 	26	16.488	0	0	0	40.431	0	0	0	0	0	0	0	0	2	94	0	0	0	0	0	0	0	0	23	1.141	0	0	1641
NATIONAL 	ZYRTEC ALLERGY REMEDY 	06/27/10 - 06/30/10 	6	7.348	0	0	0	37.589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0.568	3	20.731	1642
NATIONAL 	ZYRTEC ALLERGY REMEDY 	07/01/10 - 07/03/10 	2	1.632	0	0	0	0	7	1208.191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.043	0	0	1643
NATIONAL 	ZYRTEC ALLERGY REMEDY 	07/04/10 - 07/10/10 	8	6.406	0	0	0	16.257	0	0	0	0	0	0	0	0	2	122	0	0	0	0	0	0	0	0	5	0.125	2	9.587	1644
NATIONAL 	ZYRTEC ALLERGY REMEDY 	07/11/10 - 07/17/10 	3	2.448	0	0	0	14.157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.027	0	0	1645
NATIONAL 	ZYRTEC ALLERGY REMEDY 	07/18/10 - 07/24/10 	6	4.899	0	0	0	2.771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.065	0	0	1646
NATIONAL 	ZYRTEC ALLERGY REMEDY 	07/25/10 - 07/31/10 	5	4.02	0	0	0	3.186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.036	0	0	1647
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/01/10 - 08/07/10 	382	187.245	0	0	0	16.892	1	208.28	0	0	0	0	0	0	60	812.55	0	0	0	0	0	0	0	0	657	43.266	12	25.243	1648
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/08/10 - 08/14/10 	340	163.31	53	49.057	0	28.765	0	0	0	0	0	0	0	0	68	885.9	0	0	0	0	0	0	0	0	654	47.47	15	44.846	1649
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/15/10 - 08/21/10 	542	297.887	0	0	0	33.379	0	0	0	0	0	0	0	0	81	738.95	0	0	0	0	0	0	0	0	805	57.854	36	127.168	1650
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/22/10 - 08/28/10 	608	341.786	0	0	0	38.062	0	0	0	0	0	0	0	0	77	940.65	0	0	0	0	0	0	0	0	973	58.418	30	207.681	1651
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/29/10 - 08/31/10 	178	94.804	156	139.724	0	29.626	0	0	0	0	0	0	0	0	19	202.15	0	0	0	0	0	0	0	0	610	36.903	23	90.623	1652
NATIONAL 	ZYRTEC ALLERGY REMEDY 	09/01/10 - 09/04/10 	278	170.549	0	0	0	0	4	870.522	0	0	0	0	0	0	44	401.25	0	0	0	0	0	0	0	0	488	30.731	9	115.855	1653
NATIONAL 	ZYRTEC ALLERGY REMEDY 	09/05/10 - 09/11/10 	584	326.508	0	0	0	17.491	0	0	0	0	0	0	0	0	73	950.45	0	0	0	0	0	0	0	0	768	49.587	14	140.356	1654
NATIONAL 	ZYRTEC ALLERGY REMEDY 	09/12/10 - 09/18/10 	614	286.696	0	0	0	20.444	1	247.32	0	0	0	0	0	0	61	734	0	0	0	0	0	0	0	0	1177	64.123	19	124.258	1655
NATIONAL 	ZYRTEC ALLERGY REMEDY 	09/19/10 - 09/25/10 	540	321.02	157	138.749	0	28.859	0	0	0	0	0	0	0	0	36	480.75	0	0	0	0	0	0	0	0	1231	84.791	37	235.265	1656
NATIONAL 	ZYRTEC ALLERGY REMEDY 	09/26/10 - 09/30/10 	64	37.285	0	0	0	13.722	0	0	0	0	0	0	0	0	1	0.25	0	0	0	0	0	0	0	0	144	9.519	15	70.324	1657
NATIONAL 	ZYRTEC ALLERGY REMEDY 	10/01/10 - 10/02/10 	0	0	0	0	0	0	2	362.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0.514	0	0	1658
NATIONAL 	ZYRTEC ALLERGY REMEDY 	10/03/10 - 10/09/10 	0	0	0	0	0	12.352	0	0	0	0	0	0	0	0	2	27	0	0	0	0	0	0	0	0	4	0.632	1	3.331	1659
NATIONAL 	ZYRTEC ALLERGY REMEDY 	10/10/10 - 10/16/10 	0	0	0	0	0	15.776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.677	0	0	1660
NATIONAL 	ZYRTEC ALLERGY REMEDY 	10/17/10 - 10/23/10 	0	0	0	0	0	19.228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1661
NATIONAL 	ZYRTEC ALLERGY REMEDY 	10/24/10 - 10/30/10 	0	0	0	0	0	16.924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.005	0	0	1662
NATIONAL 	ZYRTEC ALLERGY REMEDY 	11/01/10 - 11/06/10 	0	0	0	0	0	7.602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1663
NATIONAL 	ZYRTEC ALLERGY REMEDY 	11/07/10 - 11/13/10 	0	0	0	0	0	5.624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1664
NATIONAL 	ZYRTEC ALLERGY REMEDY 	11/14/10 - 11/20/10 	0	0	0	0	0	7.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1665
NATIONAL 	ZYRTEC ALLERGY REMEDY 	11/21/10 - 11/27/10 	0	0	0	0	0	5.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.014	0	0	1666
NATIONAL 	ZYRTEC ALLERGY REMEDY 	11/28/10 - 11/30/10 	0	0	0	0	0	3.371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1667
NATIONAL 	ZYRTEC ALLERGY REMEDY 	12/05/10 - 12/11/10 	0	0	0	0	0	3.797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1668
NATIONAL 	ZYRTEC ALLERGY REMEDY 	12/12/10 - 12/18/10 	0	0	0	0	0	4.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1669
NATIONAL 	ZYRTEC ALLERGY REMEDY 	12/19/10 - 12/25/10 	0	0	0	0	0	10.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1670
NATIONAL 	ZYRTEC ALLERGY REMEDY 	12/26/10 - 12/31/10 	0	0	0	0	0	7.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1671
NATIONAL 	ZYRTEC ALLERGY REMEDY 	01/02/11 - 01/08/11 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	48.177	0	0	1672
NATIONAL 	ZYRTEC ALLERGY REMEDY 	01/09/11 - 01/15/11 	0	0	54	38.171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	84.581	0	0	1673
NATIONAL 	ZYRTEC ALLERGY REMEDY 	01/16/11 - 01/22/11 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	74.418	0	0	1674
NATIONAL 	ZYRTEC ALLERGY REMEDY 	01/23/11 - 01/29/11 	0	0	0	0	0	0.851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	90.658	0	0	1675
NATIONAL 	ZYRTEC ALLERGY REMEDY 	01/30/11 - 01/31/11 	0	0	0	0	0	9.834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	68.528	0	0	1676
NATIONAL 	ZYRTEC ALLERGY REMEDY 	02/01/11 - 02/05/11 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	134.051	0	0	1677
NATIONAL 	ZYRTEC ALLERGY REMEDY 	02/06/11 - 02/12/11 	0	0	157	134.662	0	6.241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	493	192.89	0	0	1678
NATIONAL 	ZYRTEC ALLERGY REMEDY 	02/13/11 - 02/19/11 	320	205.626	2	0.694	0	11.586	0	0	0	0	0	0	0	0	53	1207.95	0	0	0	0	0	0	0	0	820	179.931	11	31.598	1679
NATIONAL 	ZYRTEC ALLERGY REMEDY 	02/20/11 - 02/26/11 	418	271.964	0	0	0	3.187	0	0	0	0	0	0	0	0	52	781.3	0	0	0	0	0	0	0	0	1063	212.962	23	115.478	1680
NATIONAL 	ZYRTEC ALLERGY REMEDY 	02/27/11 - 02/28/11 	71	61.323	0	0	0	13.542	0	0	0	0	0	0	0	0	6	876.7	0	0	0	0	0	0	0	0	309	47.134	12	57.852	1681
NATIONAL 	ZYRTEC ALLERGY REMEDY 	03/01/11 - 03/05/11 	286	206.965	0	0	0	0	0	0	0	0	0	0	0	0	52	682.5	0	0	0	0	0	0	0	0	954	180.663	19	106.691	1682
NATIONAL 	ZYRTEC ALLERGY REMEDY 	03/06/11 - 03/12/11 	394	320.617	0	0	0	57.988	0	0	0	0	0	0	0	0	42	1421.55	0	0	0	0	0	0	0	0	1131	141.107	44	467.557	1683
NATIONAL 	ZYRTEC ALLERGY REMEDY 	03/13/11 - 03/19/11 	501	668.112	96	82.458	0	119.998	0	0	0	0	0	0	0	0	62	2444.6	0	0	0	0	0	0	0	0	838	80.604	58	701.847	1684
NATIONAL 	ZYRTEC ALLERGY REMEDY 	03/20/11 - 03/26/11 	774	889.691	154	208.784	0	138.146	0	0	0	0	0	0	0	0	104	4315.6	0	0	0	0	0	0	0	0	1207	143.251	66	975.197	1685
NATIONAL 	ZYRTEC ALLERGY REMEDY 	03/27/11 - 03/31/11 	351	388.907	0	0	0	226.814	0	0	0	0	0	0	0	0	59	3397.25	0	0	0	0	0	0	0	0	842	121.308	49	606.855	1686
NATIONAL 	ZYRTEC ALLERGY REMEDY 	04/01/11 - 04/02/11 	185	161.796	0	0	0	0	0	0	0	0	0	0	0	0	30	923.6	0	0	0	0	0	0	0	0	325	49.433	3	6.852	1687
NATIONAL 	ZYRTEC ALLERGY REMEDY 	04/03/11 - 04/09/11 	1097	1227.378	0	0	0	577.403	0	0	0	0	0	0	0	0	91	3182.1	0	0	0	0	0	0	0	0	1491	225.488	59	1107.666	1688
NATIONAL 	ZYRTEC ALLERGY REMEDY 	04/10/11 - 04/16/11 	1190	1234.611	103	88.276	0	648.899	0	0	0	0	0	0	0	0	84	2898.25	0	0	1	0.388	0	0	0	0	1158	113.191	65	1280.85	1689
NATIONAL 	ZYRTEC ALLERGY REMEDY 	04/17/11 - 04/23/11 	972	884.125	130	120.516	0	1343.751	0	0	0	0	0	0	0	0	83	1620.1	0	0	0	0	0	0	0	0	996	84.397	48	426.365	1690
NATIONAL 	ZYRTEC ALLERGY REMEDY 	04/24/11 - 04/30/11 	992	1045.095	0	0	0	610.041	0	0	0	0	0	0	0	0	86	1412.95	0	0	1	0.388	0	0	0	0	990	116.79	45	383.874	1691
NATIONAL 	ZYRTEC ALLERGY REMEDY 	05/01/11 - 05/07/11 	770	711.449	160	139.622	0	585.029	0	0	0	0	0	0	0	0	71	890.7	0	0	0	0	0	0	0	0	693	71.321	32	206.836	1692
NATIONAL 	ZYRTEC ALLERGY REMEDY 	05/08/11 - 05/14/11 	954	969.966	0	0	0	156.06	0	0	0	0	0	0	0	0	68	2002.6	0	0	2	0.776	0	0	0	0	615	53.517	22	435.697	1693
NATIONAL 	ZYRTEC ALLERGY REMEDY 	05/15/11 - 05/21/11 	662	598.991	0	0	0	246.749	0	0	0	0	0	0	0	0	57	885.3	0	0	0	0	0	0	0	0	617	52.937	15	167.141	1694
NATIONAL 	ZYRTEC ALLERGY REMEDY 	05/22/11 - 05/28/11 	323	382.065	0	0	0	386.156	0	0	0	0	0	0	0	0	46	858	0	0	0	0	0	0	0	0	360	40.228	17	152.897	1695
NATIONAL 	ZYRTEC ALLERGY REMEDY 	05/29/11 - 05/31/11 	102	144.422	0	0	0	13.45	0	0	0	0	0	0	0	0	8	163.6	0	0	0	0	0	0	0	0	39	1.112	1	4.593	1696
NATIONAL 	ZYRTEC ALLERGY REMEDY 	06/01/11 - 06/04/11 	112	121.116	0	0	0	0	0	0	0	0	0	0	0	0	14	86	0	0	0	0	0	0	0	0	18	0.298	0	0	1697
NATIONAL 	ZYRTEC ALLERGY REMEDY 	06/05/11 - 06/11/11 	26	31.258	0	0	0	14.599	0	0	0	0	0	0	0	0	4	4	0	0	1	0.388	0	0	0	0	11	0.724	4	18.736	1698
NATIONAL 	ZYRTEC ALLERGY REMEDY 	06/12/11 - 06/18/11 	0	0	0	0	0	1.412	0	0	0	0	0	0	0	0	0	0	0	0	1	0.388	0	0	0	0	12	0.302	1	7.825	1699
NATIONAL 	ZYRTEC ALLERGY REMEDY 	06/19/11 - 06/25/11 	4	1.964	0	0	0	8.535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.386	0	0	1700
NATIONAL 	ZYRTEC ALLERGY REMEDY 	06/26/11 - 06/30/11 	0	0	0	0	0	87.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.032	0	0	1701
NATIONAL 	ZYRTEC ALLERGY REMEDY 	07/01/11 - 07/02/11 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.342	0	0	0	0	0	0	0	0	1702
NATIONAL 	ZYRTEC ALLERGY REMEDY 	07/03/11 - 07/09/11 	0	0	0	0	0	41.443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.039	0	0	1703
NATIONAL 	ZYRTEC ALLERGY REMEDY 	07/10/11 - 07/16/11 	1	0.084	0	0	0	85.779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1704
NATIONAL 	ZYRTEC ALLERGY REMEDY 	07/17/11 - 07/23/11 	9	0.516	0	0	0	36.135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1705
NATIONAL 	ZYRTEC ALLERGY REMEDY 	07/24/11 - 07/30/11 	1	0.087	0	0	0	27.045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1706
NATIONAL 	ZYRTEC ALLERGY REMEDY 	07/31/11 - 07/31/11 	3	0.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.018	0	0	1707
NATIONAL 	ZYRTEC AMA EL AIRE VIGNETTE 	04/12/09 - 04/18/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.473	0	0	1708
NATIONAL 	ZYRTEC AMA EL AIRE VIGNETTE 	04/19/09 - 04/25/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2.418	0	0	1709
NATIONAL 	ZYRTEC AMA EL AIRE VIGNETTE 	04/26/09 - 04/30/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2.218	0	0	1710
NATIONAL 	ZYRTEC AMA EL AIRE VIGNETTE 	05/01/09 - 05/02/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1.132	0	0	1711
NATIONAL 	ZYRTEC AMA EL AIRE VIGNETTE 	05/03/09 - 05/09/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3.781	0	0	1712
NATIONAL 	ZYRTEC AMA EL AIRE VIGNETTE 	05/10/09 - 05/16/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2.791	0	0	1713
NATIONAL 	ZYRTEC AMA EL AIRE VIGNETTE 	05/17/09 - 05/23/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3.475	0	0	1714
NATIONAL 	ZYRTEC AMA EL AIRE VIGNETTE 	05/24/09 - 05/30/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	6.774	0	0	1715
NATIONAL 	ZYRTEC AMA EL AIRE VIGNETTE 	05/31/09 - 05/31/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.28	0	0	1716
NATIONAL 	ZYRTEC AMA EL AIRE VIGNETTE 	06/01/09 - 06/06/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3.816	0	0	1717
NATIONAL 	ZYRTEC AMA EL AIRE VIGNETTE 	06/07/09 - 06/13/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.46	0	0	1718
NATIONAL 	ZYRTEC CHILDRENS ALLERGY REMEDY 	02/01/09 - 02/07/09 	0	0	0	0	0	1.963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1719
NATIONAL 	ZYRTEC CHILDRENS ALLERGY REMEDY 	02/08/09 - 02/14/09 	0	0	0	0	0	1.484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1720
NATIONAL 	ZYRTEC CHILDRENS ALLERGY REMEDY 	02/15/09 - 02/21/09 	0	0	0	0	0	0.347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1721
NATIONAL 	ZYRTEC CHILDRENS ALLERGY REMEDY 	02/22/09 - 02/28/09 	0	0	0	0	0	0.023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1722
NATIONAL 	ZYRTEC CHILDRENS ALLERGY REMEDY 	03/08/09 - 03/14/09 	0	0	0	0	0	0.074	3	523.356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1723
NATIONAL 	ZYRTEC CHILDRENS ALLERGY REMEDY 	03/15/09 - 03/21/09 	0	0	80	108.838	0	0.081	2	383.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1724
NATIONAL 	ZYRTEC CHILDRENS ALLERGY REMEDY 	03/22/09 - 03/28/09 	0	0	0	0	0	0.369	3	523.356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1725
NATIONAL 	ZYRTEC CHILDRENS ALLERGY REMEDY 	03/29/09 - 03/31/09 	0	0	0	0	0	0	1	143.038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1726
NATIONAL 	ZYRTEC CHILDRENS ALLERGY REMEDY 	04/01/09 - 04/04/09 	0	0	0	0	0	0	5	615.709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1727
NATIONAL 	ZYRTEC CHILDRENS ALLERGY REMEDY 	04/05/09 - 04/11/09 	0	0	0	0	0	0	2	290.406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1728
NATIONAL 	ZYRTEC CHILDRENS ALLERGY REMEDY 	04/12/09 - 04/18/09 	0	0	1	0.688	0	0.773	2	442.806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1729
NATIONAL 	ZYRTEC CHILDRENS ALLERGY REMEDY 	04/19/09 - 04/25/09 	0	0	0	0	0	0.341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1730
NATIONAL 	ZYRTEC CHILDRENS ALLERGY REMEDY 	04/26/09 - 04/30/09 	0	0	0	0	0	0	1	143.038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1731
NATIONAL 	ZYRTEC CHILDRENS ALLERGY REMEDY 	05/01/09 - 05/02/09 	0	0	0	0	0	0	7	2537.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1732
NATIONAL 	ZYRTEC CHILDRENS ALLERGY REMEDY 	05/03/09 - 05/09/09 	0	0	0	0	0	0	1	240.102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1733
NATIONAL 	ZYRTEC CHILDRENS ALLERGY REMEDY 	05/24/09 - 05/30/09 	0	0	0	0	0	0	1	240.102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1734
NATIONAL 	ZYRTEC CHILDRENS ALLERGY REMEDY 	06/01/09 - 06/06/09 	0	0	0	0	0	0	8	1487.678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1735
NATIONAL 	ZYRTEC CHILDRENS ALLERGY REMEDY 	06/14/09 - 06/20/09 	0	0	0	0	0	0	1	240.102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1736
NATIONAL 	ZYRTEC CHILDRENS ALLERGY REMEDY 	07/12/09 - 07/18/09 	0	0	0	0	0	0.083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1737
NATIONAL 	ZYRTEC CHILDRENS ALLERGY REMEDY 	07/26/09 - 07/31/09 	0	0	0	0	0	0.491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1738
NATIONAL 	ZYRTEC CHILDRENS ALLERGY REMEDY 	08/02/09 - 08/08/09 	0	0	77	34.091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1739
NATIONAL 	ZYRTEC CHILDRENS ALLERGY REMEDY 	08/09/09 - 08/15/09 	0	0	0	0	0	0	2	383.434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1740
NATIONAL 	ZYRTEC CHILDRENS ALLERGY REMEDY 	08/16/09 - 08/22/09 	0	0	0	0	0	0.019	1	240.102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1741
NATIONAL 	ZYRTEC CHILDRENS ALLERGY REMEDY 	08/23/09 - 08/29/09 	0	0	115	109.449	0	0.074	1	240.102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1742
NATIONAL 	ZYRTEC CHILDRENS ALLERGY REMEDY 	08/30/09 - 08/31/09 	0	0	0	0	0	0.214	1	240.102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1743
NATIONAL 	ZYRTEC CHILDRENS ALLERGY REMEDY 	09/01/09 - 09/05/09 	0	0	0	0	0	0	14	2298.679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1744
NATIONAL 	ZYRTEC CHILDRENS ALLERGY REMEDY 	09/06/09 - 09/12/09 	0	0	0	0	0	0.27	2	383.434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1745
NATIONAL 	ZYRTEC CHILDRENS ALLERGY REMEDY 	09/13/09 - 09/19/09 	0	0	0	0	0	0.115	3	621.597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1746
